ReviewID;CustomerID;ProductID;ReviewDate;Rating;Comment;ConfianceScore;LabelModel;labelFinal
2603;775;1487;2023-11-30;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2604;924;4464;2020-08-03;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2605;88;2748;2022-10-04;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2606;50;2232;2021-03-27;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
2607;222;4725;2022-02-13;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2608;463;3378;2020-04-04;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2609;49;1186;2022-01-06;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2610;848;1254;2022-02-14;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2611;252;1878;2023-04-20;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2612;316;3530;2023-12-04;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2613;172;3827;2025-06-03;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2614;821;2816;2021-09-05;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2615;330;1233;2022-09-12;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2616;239;3062;2024-10-21;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2617;521;4999;2020-07-12;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2618;876;3849;2021-07-18;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
2619;122;4591;2020-09-06;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2620;626;2834;2022-09-28;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2621;663;932;2023-04-25;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2622;240;4691;2020-04-25;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2623;620;224;2020-11-22;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2624;173;189;2024-04-28;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
2625;751;3979;2025-01-21;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2626;430;3113;2021-10-22;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2627;318;3246;2022-06-05;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2628;933;2525;2025-06-04;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2629;771;1579;2022-02-07;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2630;936;3747;2023-09-24;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2631;158;3635;2024-06-25;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2632;804;754;2023-05-01;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2633;67;3557;2020-09-12;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2634;798;748;2022-03-14;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2635;750;3533;2025-06-02;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2636;649;4268;2023-08-17;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2637;758;504;2022-11-18;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2638;652;1320;2022-07-10;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2639;413;256;2023-03-14;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2640;75;1489;2020-10-15;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2641;79;1956;2021-05-09;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2642;40;325;2022-11-02;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2643;571;2462;2022-02-04;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2644;76;4980;2021-10-03;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2645;971;4651;2024-04-30;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2646;113;4811;2023-07-16;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2647;331;4857;2023-05-03;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2648;448;1608;2022-01-30;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2649;578;2654;2023-09-12;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2650;129;4331;2021-11-26;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2651;993;296;2024-10-29;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2652;823;3875;2025-01-21;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2653;368;4091;2025-07-01;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2654;330;3468;2023-12-30;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2655;20;3215;2023-03-17;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2656;603;1980;2024-11-09;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2657;100;4519;2021-02-03;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2658;82;2866;2021-04-27;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2659;588;3059;2020-12-07;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2660;794;3015;2021-04-28;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
2661;518;2704;2022-01-07;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2662;190;4779;2024-05-08;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2663;611;4157;2023-02-16;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2664;313;4251;2025-04-11;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2665;709;90;2023-04-03;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2666;112;2283;2022-03-04;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2667;222;3330;2022-02-01;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2668;580;1289;2022-11-05;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2669;946;746;2022-03-04;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2670;931;2267;2022-10-14;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2671;760;1853;2024-02-10;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2672;823;4342;2021-05-28;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2673;412;2668;2021-08-12;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2674;450;3848;2023-05-25;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
2675;847;1394;2020-03-31;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2676;293;2422;2022-04-27;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2677;644;4555;2020-01-13;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2678;695;173;2021-05-16;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2679;605;1307;2021-02-28;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2680;746;753;2024-01-10;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2681;614;168;2020-02-25;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2682;324;3244;2023-11-05;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2683;758;3732;2024-03-18;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
2684;746;3265;2022-01-22;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2685;73;3153;2021-08-28;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2686;40;2186;2020-12-18;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2687;234;944;2022-09-30;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2688;82;2025;2025-05-31;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2689;551;440;2023-05-14;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2690;532;2147;2022-08-24;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2691;243;3690;2024-09-18;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2692;18;1219;2024-02-19;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2693;315;2802;2022-08-27;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2694;405;2457;2022-11-23;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2695;83;4153;2022-11-20;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2696;997;1197;2025-03-18;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2697;261;3696;2025-03-25;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2698;176;2101;2025-01-26;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2699;734;4506;2022-07-07;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2700;251;4179;2020-02-21;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2701;771;1096;2025-05-22;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2702;42;1430;2022-08-02;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2703;124;2519;2020-06-18;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2704;579;814;2020-11-05;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2705;939;1289;2025-03-25;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2706;479;2925;2022-03-30;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2707;151;1343;2022-03-09;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2708;73;66;2025-04-26;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2709;765;4066;2024-03-09;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2710;184;3026;2025-02-12;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2711;888;6;2023-08-29;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2712;2;1794;2023-02-15;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2713;618;2973;2022-02-21;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2714;535;933;2024-09-11;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2715;207;417;2021-12-09;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
2716;394;4554;2022-06-15;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2717;574;670;2023-11-02;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2718;854;3887;2025-04-06;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2719;428;4694;2024-09-02;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2720;972;4122;2023-11-18;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2721;389;3773;2021-11-13;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2722;159;3512;2022-03-13;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2723;841;3755;2024-08-25;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2724;318;2984;2020-03-05;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2725;788;1605;2022-09-20;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2726;918;407;2020-11-26;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2727;248;3965;2022-01-29;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2728;30;697;2022-03-12;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2729;55;4135;2024-04-13;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2730;177;1826;2021-06-22;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2731;221;1944;2020-11-01;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2732;29;2107;2021-02-11;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2733;8;1387;2021-12-14;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2734;972;3988;2024-07-31;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2735;794;83;2024-08-04;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2736;407;1057;2020-01-09;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2737;380;4821;2023-04-02;2;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEGATIVE
2738;415;748;2020-04-05;4;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2739;198;147;2022-12-24;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2740;412;4100;2025-06-18;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2741;878;3179;2024-09-14;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2742;246;2296;2023-07-17;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2743;166;3582;2025-02-03;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2744;324;2243;2023-09-20;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2745;996;2603;2021-03-11;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2746;872;3567;2024-11-15;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2747;907;1315;2020-05-26;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2748;498;2394;2020-02-29;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2749;467;685;2025-04-26;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2750;411;3190;2024-09-22;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
2751;343;3484;2022-04-26;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2752;311;174;2020-11-14;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2753;981;2721;2024-08-15;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2754;20;2366;2024-12-18;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
2755;575;2232;2021-05-14;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2756;638;3805;2022-11-18;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2757;134;4962;2023-02-19;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
2758;554;3278;2023-06-17;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2759;560;1774;2024-06-23;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2760;374;3144;2023-05-21;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2761;25;308;2020-04-06;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
2762;932;526;2023-10-21;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2763;254;173;2022-07-09;1;Consommation bien supérieure à celle annoncée.;0.5916783213615417;NEGATIVE;NEGATIVE
2764;156;206;2021-05-07;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2765;732;3576;2025-02-26;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2766;71;3439;2022-05-27;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2767;865;1053;2020-07-27;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2768;64;3660;2020-10-19;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2769;79;2922;2023-02-23;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2770;63;4353;2020-04-28;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
2771;782;558;2023-04-13;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2772;617;1041;2024-01-11;3;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEUTRE
2773;17;3396;2022-06-13;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2774;953;1802;2021-02-05;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2775;739;948;2024-01-29;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2776;733;969;2020-08-01;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2777;124;176;2021-04-24;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2778;557;4979;2024-12-21;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2779;514;3432;2024-04-06;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2780;159;1090;2022-04-10;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2781;771;4234;2020-09-09;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2782;385;4639;2023-09-18;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2783;778;4233;2022-10-18;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2784;857;792;2021-12-28;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2785;899;2396;2020-05-19;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2786;766;2874;2021-07-24;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2787;103;4856;2021-04-09;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2788;614;2043;2023-01-16;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2789;866;3538;2021-11-18;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2790;276;2720;2023-01-05;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2791;14;609;2020-05-16;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2792;645;356;2024-02-22;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
2793;758;3803;2021-12-19;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2794;134;833;2021-10-25;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2795;263;4340;2021-11-20;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2796;608;2172;2023-05-25;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2797;616;539;2020-12-14;5;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2798;27;1631;2021-11-02;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2799;447;3237;2021-01-15;5;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2800;417;1718;2021-06-15;4;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2801;904;2961;2021-03-06;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2802;340;2422;2023-01-19;3;Consommation correcte, mais coffre un peu petit.;0.9509078860282898;NEGATIVE;NEUTRE
2803;309;2333;2022-07-20;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2804;540;1976;2021-02-16;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2805;165;1875;2020-10-13;4;Très bon rapport qualité/prix, j'adore cette voiture.;0.9973288774490356;POSITIVE;POSITIVE
2806;463;764;2023-10-13;4;Design moderne et finitions soignées.;0.9276741147041321;POSITIVE;POSITIVE
2807;989;3930;2025-04-29;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2808;481;1137;2025-04-28;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2809;904;1106;2023-11-28;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2810;450;959;2020-01-21;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2811;247;1720;2021-11-14;3;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEUTRE
2812;887;1624;2023-07-16;2;Ni exceptionnel ni décevant, ça fait le job.;0.8087287545204163;NEGATIVE;NEGATIVE
2813;810;2899;2025-06-20;2;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEGATIVE
2814;840;2106;2021-08-01;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2815;770;326;2020-09-14;4;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2816;21;182;2022-08-12;3;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEUTRE
2817;576;1417;2022-03-25;3;Bonne voiture mais les options sont chères.;0.7202245593070984;NEGATIVE;NEUTRE
2818;4;4509;2021-06-02;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
2819;957;1193;2024-09-30;5;Confort exceptionnel, même sur longs trajets.;0.9461546540260315;POSITIVE;POSITIVE
2820;183;1763;2023-02-28;1;Moteur poussif et reprise très lente.;0.998332679271698;NEGATIVE;NEGATIVE
2821;61;3083;2022-11-19;2;Globalement correct mais il y a mieux pour le prix.;0.9841157793998718;NEGATIVE;NEGATIVE
2822;33;2771;2021-10-26;1;Service après-vente inexistant, grosse déception.;0.9992388486862183;NEGATIVE;NEGATIVE
2823;749;2075;2024-09-09;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2824;202;408;2020-04-26;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2825;296;4747;2020-07-19;2;Conduite agréable, mais finition intérieure un peu décevante.;0.9383717179298401;NEGATIVE;NEGATIVE
2826;397;1381;2024-01-02;1;Beaucoup de plastiques bon marché à l'intérieur.;0.9814180731773376;NEGATIVE;NEGATIVE
2827;943;3347;2023-10-21;1;Pannes à répétition dès la première année.;0.995890200138092;NEGATIVE;NEGATIVE
2828;765;4352;2020-04-08;5;Silencieuse, agréable à conduire et moteur réactif.;0.8769999742507935;POSITIVE;POSITIVE
2829;628;654;2022-05-23;5;Tenue de route impeccable et consommation maîtrisée.;0.9671670198440552;POSITIVE;POSITIVE
